Tahun,Wilayah,Komposit,NCPR,Kemiskinan (%),Pengeluaran Pangan (%),Tanpa Listrik (%),Tanpa Air Bersih (%),Lama Sekolah Perempuan (tahun),Rasio Tenaga Kesehatan,Angka Kesakitan,Stunting (%),IKP,IKP Ranking
2021,gresik - sangkapura,5,83,1418,4563,20,959,690,73,1148,851,6994,441
2021,gresik - tambak,5,67,1418,4946,20,1089,612,123,478,2005,6950,454
2021,bangkalan - bangkalan,5,182,1667,1799,22,292,1010,3,484,1229,6951,453
2021,bangkalan - socah,4,74,2086,6063,21,1063,701,41,300,836,6451,529
2021,bangkalan - burneh,5,37,1986,1312,20,699,759,46,256,462,7594,230
2021,bangkalan - kamal,5,101,1667,2044,21,175,674,38,646,539,7313,356
2021,bangkalan - arosbaya,5,40,1914,5651,21,176,542,20,538,539,7030,434
2021,bangkalan - geger,4,57,2148,5029,17,1274,547,122,3327,354,6282,549
2021,bangkalan - klampis,4,105,2119,4329,21,1018,594,56,260,346,6410,535
2021,bangkalan - sepulu,4,72,2096,5807,20,1512,644,53,271,240,6411,534
2021,bangkalan - tanjung bumi,4,118,2020,6401,17,964,558,43,381,2877,6303,547
2021,bangkalan - kokop,4,103,2098,2608,21,1047,500,123,443,1483,6398,539
2021,bangkalan - kwanyar,4,68,1999,5292,21,689,539,51,1796,533,6409,536
2021,bangkalan - labang,5,123,2207,1209,21,280,704,40,327,468,6937,456
2021,bangkalan - tanah merah,5,59,2098,3181,17,922,538,53,1522,542,6963,449
2021,bangkalan - tragah,4,37,2356,3570,22,918,549,63,900,1381,6448,530
2021,bangkalan - blega,4,57,2182,6240,20,1566,561,61,337,464,6280,551
2021,bangkalan - modung,4,63,2139,5914,20,1104,696,81,1197,859,6400,538
2021,bangkalan - konang,3,53,2136,7193,21,1859,505,108,2837,860,5487,592
2021,bangkalan - galis,4,104,2088,4181,21,1759,506,91,566,1393,5951,573
2021,sampang - sreseh,4,38,2113,4802,21,2055,552,167,1986,1283,5926,576
2021,sampang - torjun,4,29,2168,5363,21,1354,641,57,3673,1790,5903,578
2021,sampang - sampang,4,69,1852,4566,21,1372,764,12,2546,712,6359,541
2021,sampang - camplong,3,78,2406,5377,21,2542,596,39,2272,595,5294,596
2021,sampang - omben,3,23,2421,5400,20,2476,498,71,2518,985,5572,590
2021,sampang - kedungdung,3,40,2598,7184,19,1965,466,118,2014,742,5513,591
2021,sampang - jrengik,4,17,2338,5088,20,2054,540,160,2981,1888,5723,584
2021,sampang - tambelangan,3,41,2529,7176,21,2130,537,167,2884,920,5183,599
2021,sampang - banyuates,3,47,2220,6373,21,2305,622,134,2689,1215,5470,593
2021,sampang - robatal,4,36,2261,7207,21,500,522,134,2320,770,6134,564
2021,sampang - sokobanah,3,64,2472,6222,21,2365,543,105,2282,483,5260,597
2021,sampang - ketapang,3,140,2129,6600,21,2165,514,184,2393,189,5036,601
2021,sampang - pangarengan,5,63,1852,5938,20,55,712,85,2548,1103,6755,488
2021,sampang - karangpenang,4,46,2533,4971,21,868,544,162,2623,218,5995,570
2021,pamekasan - tlanakan,4,162,1446,6405,21,1510,760,7,1063,2312,5944,574
2021,pamekasan - pademawu,5,79,1415,2039,21,1372,879,13,892,2276,7142,410
2021,pamekasan - galis,5,131,1156,1717,21,1732,887,44,1004,1994,6904,466
2021,pamekasan - pamekasan,4,294,1156,1449,21,677,984,6,1240,1587,6420,533
2021,pamekasan - proppo,4,91,1431,1374,21,2110,526,39,1227,2578,6476,525
2021,pamekasan - palenggaan,4,149,1591,7120,21,1081,705,76,1603,1013,5965,572
2021,pamekasan - pegantenan,4,99,1606,6907,21,1528,518,62,1434,1854,5923,577
2021,pamekasan - larangan,4,230,1525,4083,21,1704,793,27,998,1625,5750,583
2021,pamekasan - pakong,4,83,1652,4645,21,1841,786,37,1007,1019,6483,523
2021,pamekasan - waru,4,83,1577,7097,21,1086,564,55,1201,1325,6316,546
2021,pamekasan - batumarmar,3,152,1561,5237,21,1896,512,95,1308,1914,5685,586
2021,pamekasan - kadur,3,99,1525,7223,21,2170,665,73,1673,2896,5682,587
2021,pamekasan - pasean,4,69,1339,3770,21,2053,605,34,1185,1130,6622,504
2021,sumenep - kota sumenep,5,152,1662,831,21,130,897,15,233,53,7456,300
2021,sumenep - kalianget,2,500,2036,4337,22,536,733,36,655,537,4173,605
2021,sumenep - manding,5,31,1981,5236,21,498,574,81,619,1201,6899,469
2021,sumenep - talango,4,81,2182,6965,21,249,595,65,653,29,6469,526
2021,sumenep - bluto,4,152,2109,6814,21,325,677,52,363,414,6162,561
2021,sumenep - saronggi,4,42,2159,6784,20,818,635,100,699,896,6562,513
2021,sumenep - lenteng,4,61,2280,6933,21,667,533,67,798,716,6233,555
2021,sumenep - giliginting,4,224,2065,1319,20,387,552,44,280,637,6332,545
2021,sumenep - guluk-guluk,4,37,2071,7216,21,814,600,50,191,307,6637,502
2021,sumenep - ganding,5,42,2191,2391,21,609,664,68,929,817,7015,437
2021,sumenep - pragaan,4,113,1975,7067,20,784,724,36,606,256,6391,540
2021,sumenep - ambunten,4,56,2249,6430,21,333,604,52,466,914,6570,510
2021,sumenep - pasongsongan,5,30,1816,1674,21,696,537,168,1106,1159,7214,388
2021,sumenep - dasuk,5,32,2109,6048,17,420,512,80,1179,1026,6984,445
2021,sumenep - rubaru,4,50,2173,6261,18,739,518,159,1607,359,6557,515
2021,sumenep - batang batang,4,68,2047,6947,21,440,601,66,1216,918,6403,537
2021,sumenep - batuputih,5,62,1924,7148,20,229,509,255,662,296,6717,491
2021,sumenep - dungkek,5,67,1755,4107,20,590,547,87,1163,377,6976,446
2021,sumenep - gapura,5,34,2048,5267,21,512,552,58,420,897,6878,472
2021,sumenep - gayam,5,55,2066,3391,20,479,632,99,398,55,7181,402
2021,sumenep - nonggunong,5,44,1913,2876,19,553,535,72,1821,1416,7035,432
2021,sumenep - raas,5,131,1913,1364,19,164,539,85,586,716,7105,419
2021,sumenep - masalembu,4,155,2020,7216,17,375,670,72,416,85,6525,518
2021,sumenep - arjasa,6,18,1706,3267,18,482,630,211,1032,108,7716,184
2021,sumenep - sapeken,5,56,2236,6134,15,582,727,196,390,270,7213,389
2021,sumenep - batuan,5,23,1672,1934,22,382,822,75,1288,403,7630,216
2021,sumenep - kangayan,5,18,2128,6364,17,194,546,155,365,6,7352,341
2021,kota kediri - mojoroto,4,0,762,1486,21,15,917,2,1624,573,5696,39
2021,kota kediri - kota,4,0,771,1223,21,10,952,1,1531,1204,5695,40
2021,kota kediri - pesantren,4,0,773,1875,20,20,922,2,1465,1536,5614,44
2021,kota blitar - kepanjenkidul,4,0,777,1144,21,390,905,2,2075,251,4665,56
2021,kota blitar - sukorejo,3,0,772,1770,21,329,834,3,2334,1344,3972,60
2021,kota blitar - sananwetan,4,0,785,946,21,333,928,1,1709,829,4941,52
2021,kota malang - blimbing,6,0,448,530,21,72,1005,1,1415,1132,7635,6
2021,kota malang - klojen,6,0,447,643,21,63,1059,0,1263,1787,7607,7
2021,kota malang - kedungkandang,5,0,438,1366,21,90,925,3,1496,1768,6938,22
2021,kota malang - sukun,6,0,439,1267,21,105,996,2,1323,1287,7308,17
2021,kota malang - lowokwaru,6,0,449,413,21,41,1101,2,1273,1503,7882,3
2021,kota probolinggo - kademangan,4,0,740,585,21,8,828,16,1921,908,5747,37
2021,kota probolinggo - wonoasih,4,0,738,1673,21,24,693,16,1651,1819,4982,51
2021,kota probolinggo - mayangan,4,0,745,484,21,17,848,1,2093,2377,5225,47
2021,kota probolinggo - kanigaran,4,0,747,607,22,11,856,5,1699,2259,5172,49
2021,kota probolinggo - kedopok,4,0,745,2325,21,16,684,27,1674,1904,4652,57
2021,kota pasuruan - gadingrejo,4,0,670,3349,21,27,778,9,1872,2040,4569,58
2021,kota pasuruan - purworejo,4,0,663,2695,21,31,872,10,1591,1746,5275,46
2021,kota pasuruan - bugul kidul,4,0,656,2134,21,64,820,40,1892,1669,5197,48
2021,kota pasuruan - panggungrejo,4,0,675,3402,21,57,816,6,1771,2212,4528,59
2021,kota mojokerto - prajuritkulon,4,0,626,1209,22,292,817,0,1870,1017,5083,50
2021,kota mojokerto - magersari,5,0,619,790,21,166,948,0,1606,932,6294,33
2021,kota mojokerto - kranggan,4,0,627,758,21,119,916,10000,1483,733,5670,41
2021,kota madiun - kartoharjo,6,0,500,568,21,13,971,1,1473,885,7478,10
2021,kota madiun - manguharjo,6,0,497,1211,21,14,945,1,1280,1086,7258,19
2021,kota madiun - taman,6,0,497,795,21,12,989,4,1606,825,7360,14
2021,kota surabaya - karang pilang,5,0,499,632,21,576,1101,16,1509,1024,6280,34
2021,kota surabaya - wonocolo,6,0,501,586,21,239,1139,1,1150,769,7446,12
2021,kota surabaya - rungkut,6,0,501,449,21,130,1139,21,1899,691,7285,18
2021,kota surabaya - wonokromo,5,0,501,737,21,237,1071,0,2047,734,6702,26
2021,kota surabaya - tegalsari,5,0,506,836,21,130,1033,1,2383,701,6620,29
2021,kota surabaya - sawahan,5,0,503,1688,21,247,1021,4,1304,910,6652,28
2021,kota surabaya - genteng,6,0,496,533,21,160,1122,1,1787,373,7346,15
2021,kota surabaya - gubeng,5,0,511,508,21,415,1194,0,1414,886,6897,24
2021,kota surabaya - sukolilo,6,0,501,529,21,45,1065,1,1771,711,7415,13
2021,kota surabaya - tambaksari,6,0,501,1331,21,131,1075,1,1437,847,7087,21
2021,kota surabaya - simokerto,6,0,499,786,21,59,865,0,1268,607,7337,16
2021,kota surabaya - pabean cantian,4,0,496,2354,21,645,868,0,2135,823,4730,55
2021,kota surabaya - bubutan,5,0,502,2115,21,126,1081,1,1817,994,6495,30
2021,kota surabaya - tandes,5,0,503,2338,21,232,1093,5,1296,68,6793,25
2021,kota surabaya - krembangan,4,0,504,1274,21,247,950,6,2646,1140,5745,38
2021,kota surabaya - semampir,4,0,501,1904,21,468,887,2,1652,1381,5480,45
2021,kota surabaya - kenjeran,5,0,492,2015,21,214,932,4,1381,1260,6358,32
2021,kota surabaya - lakarsantri,4,0,500,2895,21,332,871,7,1610,634,5632,43
2021,kota surabaya - benowo,5,0,508,2076,19,295,975,2,1027,1556,6904,23
2021,kota surabaya - wiyung,6,0,503,841,21,113,1112,1,1225,991,7471,11
2021,kota surabaya - dukuh pakis,6,0,513,273,21,69,1075,6,1474,152,7776,4
2021,kota surabaya - gayungan,6,0,505,1157,19,82,1146,1,1392,989,7976,2
2021,kota surabaya - jambangan,5,0,503,688,21,339,1005,3,2202,136,6447,31
2021,kota surabaya - tenggilis mejoyo,5,0,504,1503,22,168,1061,1,1309,841,6671,27
2021,kota surabaya - gunung anyar,6,0,507,1052,21,90,1082,17,1377,226,7498,9
2021,kota surabaya - mulyorejo,6,0,496,464,21,184,1104,1,1090,700,7654,5
2021,kota surabaya - sukomanunggal,6,0,500,626,19,58,1011,3,1504,421,8151,1
2021,kota surabaya - asem rowo,4,0,504,649,20,780,839,40,1879,2757,4913,53
2021,kota surabaya - bulak,6,0,498,1343,20,92,1000,16,1254,2173,7110,20
2021,kota surabaya - pakal,6,0,502,923,18,193,968,8,1330,2021,7595,8
2021,kota surabaya - sambikerep,4,0,501,2420,21,190,794,12,2999,1774,4771,54
2021,kota batu - batu,5,0,388,797,21,599,898,5,1708,1850,6022,36
2021,kota batu - bumiaji,4,0,392,1509,22,382,767,200,1674,2091,5643,42
2021,kota batu - junrejo,5,0,387,805,21,522,814,6,1629,2133,6043,35
2022,pacitan - donorojo,6,12,1075,3274,0,2430,704,142,1396,2506,8215,270
2022,pacitan - pringkuku,6,17,1181,3079,0,681,743,193,1257,2086,8537,130
2022,pacitan - punung,6,14,1532,4003,0,2629,699,120,673,2165,8184,279
2022,pacitan - pacitan,6,109,291,2425,0,1835,956,58,2012,2727,8071,320
2022,pacitan - kebonagung,6,59,1494,3833,0,3337,796,129,451,4090,7819,397
2022,pacitan - arjosari,6,63,1659,3670,0,4130,790,121,615,2902,7677,444
2022,pacitan - nawangan,5,86,2225,2671,0,5182,726,194,590,3196,7220,514
2022,pacitan - bandar,5,37,1825,3770,275,2991,721,143,851,4018,7611,459
2022,pacitan - tegalombo,5,56,2714,4535,0,6680,689,138,590,2998,6857,568
2022,pacitan - tulakan,5,47,2547,4053,0,3499,659,128,1087,1609,7477,481
2022,pacitan - ngadirojo,5,86,1307,3131,0,5919,835,86,507,2643,7479,480
2022,pacitan - sudimoro,5,73,2081,3411,202,5304,707,83,573,2833,7183,524
2022,ponorogo - slahung,6,21,1270,2197,0,2210,730,196,1042,1407,8413,181
2022,ponorogo - ngrayun,5,46,2446,4051,0,3466,661,370,703,1867,7513,476
2022,ponorogo - bungkal,6,23,840,3546,0,2720,758,95,1947,1255,8152,293
2022,ponorogo - sambit,6,2,1435,3579,0,1512,744,91,1803,3019,8215,269
2022,ponorogo - sawoo,6,12,2699,2763,0,3179,707,169,504,2789,7902,376
2022,ponorogo - sooko,6,17,1509,1844,0,1416,874,123,3033,1894,8153,292
2022,ponorogo - pulung,6,13,1072,3373,0,2180,770,168,546,2908,8465,159
2022,ponorogo - mlarak,6,34,1002,3028,0,1845,853,83,496,2026,8605,106
2022,ponorogo - jetis,6,32,531,2840,0,0,710,37,530,1271,9014,17
2022,ponorogo - siman,6,40,534,2600,0,1467,865,108,1005,1424,8715,80
2022,ponorogo - balong,6,25,1191,2978,0,1232,773,93,1831,1690,8351,213
2022,ponorogo - kauman,6,24,701,2301,0,0,788,39,1392,3339,8772,62
2022,ponorogo - badegan,6,23,1883,3307,0,1363,722,122,740,906,8397,192
2022,ponorogo - sampung,6,15,903,2866,0,2853,723,132,968,3873,8237,256
2022,ponorogo - sukorejo,6,16,658,2583,0,1058,713,110,733,1866,8814,53
2022,ponorogo - babadan,6,22,294,1941,0,1273,827,56,706,3862,8870,36
2022,ponorogo - ponorogo,6,108,307,1714,0,892,986,17,672,4352,8543,125
2022,ponorogo - jenangan,6,30,395,2241,0,1086,871,68,764,3237,8856,37
2022,ponorogo - ngebel,6,24,1685,3228,0,1069,829,142,633,2275,8508,141
2022,ponorogo - jambon,6,27,1632,3399,0,636,599,101,1091,1648,8324,224
2022,ponorogo - pudak,6,55,1870,2965,0,0,712,144,1883,2579,8054,327
2022,trenggalek - panggul,5,50,2816,3649,0,6053,785,69,610,2370,7186,523
2022,trenggalek - munjungan,6,71,2243,3071,0,3239,849,201,1022,803,7742,429
2022,trenggalek - pule,6,34,2504,3077,0,3335,714,164,942,1077,7788,407
2022,trenggalek - dongko,4,94,2051,3637,0,7479,694,231,1065,2702,6640,582
2022,trenggalek - tugu,6,16,1016,3068,0,3654,822,111,734,2632,8279,241
2022,trenggalek - karangan,6,44,208,3089,0,1271,819,64,1288,641,8730,69
2022,trenggalek - kampak,6,76,1093,3069,0,4319,739,122,849,1039,7809,401
2022,trenggalek - watulimo,6,79,621,2110,0,1398,719,125,653,1352,8490,148
2022,trenggalek - bendungan,6,27,2394,3873,0,3358,582,74,555,1323,7784,411
2022,trenggalek - gandusari,6,43,515,3189,0,3303,784,47,1342,1842,8196,274
2022,trenggalek - trenggalek,6,62,265,2681,0,3250,988,66,862,2264,8442,167
2022,trenggalek - pogalan,6,60,164,2755,0,4007,906,39,582,1715,8401,190
2022,trenggalek - durenan,6,32,286,3064,0,2426,738,49,659,948,8670,92
2022,trenggalek - suruh,6,13,3267,3572,0,1122,674,83,732,1620,8037,332
2022,tulungagung - tulungagung,6,196,626,682,0,2835,972,8,1188,633,7832,392
2022,tulungagung - boyolangu,6,70,839,1945,0,2111,887,32,664,910,8569,116
2022,tulungagung - kedungwaru,4,500,906,1407,0,1878,1080,37,769,1492,6132,599
2022,tulungagung - ngantru,5,84,1009,2887,0,4827,811,43,3020,679,7294,503
2022,tulungagung - kauman,6,54,1270,1733,0,5471,872,42,627,217,8072,319
2022,tulungagung - pagerwojo,6,14,1046,3777,0,2498,679,182,3309,1081,7757,419
2022,tulungagung - sendang,6,20,1740,1775,0,1744,653,146,937,1754,8364,204
2022,tulungagung - karangrejo,6,47,1203,3659,0,774,789,44,2913,563,8076,317
2022,tulungagung - gondang,5,43,1107,3526,0,8422,852,38,2793,1296,6917,560
2022,tulungagung - sumbergempol,6,63,916,2268,0,7200,801,48,591,709,7697,436
2022,tulungagung - ngunut,6,58,633,2796,0,2669,953,37,1625,1163,8327,222
2022,tulungagung - pucanglaban,6,14,872,3936,0,0,669,159,875,229,8849,40
2022,tulungagung - rejotangan,6,40,957,3523,0,1928,870,80,568,1322,8567,117
2022,tulungagung - kalidawir,6,28,944,2047,0,1584,802,106,1256,409,8675,91
2022,tulungagung - besuki,6,21,477,1635,0,1244,816,109,441,542,9134,7
2022,tulungagung - campurdarat,6,40,654,2931,0,2946,865,78,748,221,8572,113
2022,tulungagung - bandung,6,25,678,2231,0,833,880,61,1403,214,8922,28
2022,tulungagung - pakel,6,25,653,3085,0,2497,779,79,1045,2451,8424,176
2022,tulungagung - tanggunggunung,6,7,1044,3231,0,623,766,261,951,1765,8723,75
2022,blitar - wonodadi,6,34,650,2575,0,1460,994,79,1390,589,8798,56
2022,blitar - udanawu,6,32,896,2491,0,1945,854,85,761,1127,8679,90
2022,blitar - srengat,6,57,550,1470,0,955,996,84,704,230,9065,14
2022,blitar - kademangan,6,64,973,1486,0,846,755,188,1447,1344,8447,166
2022,blitar - bakung,6,24,1258,2954,0,3263,704,237,1326,1104,8077,316
2022,blitar - ponggok,5,49,1306,3010,0,5435,791,204,1890,3044,7360,493
2022,blitar - sanankulon,6,61,1047,2732,0,0,999,61,992,722,8850,39
2022,blitar - wonotirto,6,48,1380,2199,0,2077,648,411,1303,286,8126,301
2022,blitar - nglegok,6,41,1093,1792,0,3144,803,197,1832,852,8128,299
2022,blitar - kanigoro,6,50,711,1383,0,5221,1040,116,1770,1716,8037,331
2022,blitar - garum,6,32,1575,1472,0,1622,814,127,854,1185,8579,111
2022,blitar - sutojayan,6,49,536,2348,0,1237,795,56,814,577,8794,59
2022,blitar - panggungrejo,6,21,1319,4142,0,3272,708,277,591,624,8164,286
2022,blitar - talun,6,52,762,2028,0,6425,796,116,607,959,7904,375
2022,blitar - gandusari,6,45,1370,2102,0,3398,707,108,1115,3410,7910,372
2022,blitar - binangun,6,50,1679,1668,0,1518,590,142,1130,1260,8187,278
2022,blitar - wlingi,6,25,1181,1569,0,3018,811,175,1445,1212,8325,223
2022,blitar - doko,6,23,1570,1458,0,3590,818,137,1658,1126,8122,303
2022,blitar - kesamben,6,28,1323,3283,0,572,720,104,1201,285,8584,109
2022,blitar - wates,6,25,1323,2386,0,867,721,150,615,1837,8658,97
2022,blitar - selorejo,6,33,1068,2466,0,2552,802,113,684,1198,8499,145
2022,blitar - selopuro,6,34,994,2714,0,5510,994,89,592,1370,8175,281
2022,kediri - semen,6,36,1293,2286,0,3990,757,158,1275,1229,8010,340
2022,kediri - mojo,5,49,1833,2944,0,7417,731,201,1111,2103,7112,539
2022,kediri - kras,6,198,1188,1809,0,0,820,63,885,2493,7838,389
2022,kediri - ngadiluwih,4,500,962,3478,0,871,869,36,837,2193,5861,601
2022,kediri - kandat,5,101,1703,1944,0,4024,760,127,2074,2119,7292,505
2022,kediri - wates,5,75,1300,2829,0,5821,802,99,2489,2334,7105,541
2022,kediri - ngancar,5,135,1573,2315,0,6824,876,261,999,1742,6964,554
2022,kediri - puncu,5,244,2177,2555,0,3331,855,207,968,1302,6734,575
2022,kediri - plosoklaten,6,55,1973,2966,0,2329,699,136,1211,2773,7787,409
2022,kediri - gurah,6,86,1466,1980,0,3037,865,78,1030,2703,7907,373
2022,kediri - pagu,5,113,870,2468,0,4364,825,69,599,7116,7409,490
2022,kediri - gampengrejo,6,61,1338,2507,0,4585,859,59,1286,1009,7853,387
2022,kediri - grogol,6,62,1217,2497,0,3060,812,80,625,1293,8221,267
2022,kediri - papar,6,37,1217,2538,0,2976,894,61,896,1328,8386,195
2022,kediri - purwoasri,6,28,1509,2633,0,4968,732,62,723,3082,7821,396
2022,kediri - plemahan,6,31,1124,2493,0,2072,851,109,2204,1404,8229,261
2022,kediri - pare,6,95,1774,2256,0,2651,975,57,1210,4098,7761,418
2022,kediri - kepung,6,52,2203,3247,0,0,736,185,1330,2525,8100,311
2022,kediri - kandangan,6,33,1562,4218,0,0,750,91,613,1971,8548,124
2022,kediri - tarokan,6,42,1831,3277,0,1995,693,121,705,1290,8155,291
2022,kediri - kunjang,6,30,1234,3669,0,1101,780,83,483,1330,8629,102
2022,kediri - banyakan,6,31,1444,3939,0,4841,762,227,724,1941,7771,417
2022,kediri - ringinrejo,5,135,1852,2914,0,3584,844,106,993,1085,7435,489
2022,kediri - kayen kidul,6,69,1087,2558,0,2655,864,65,2131,897,7982,351
2022,kediri - ngasem,5,250,876,1826,0,3275,1037,48,2333,869,7011,549
2022,kediri - badas,6,53,1483,1955,0,1683,889,115,1134,1017,8424,174
2022,malang - donomulyo,6,12,1767,4989,0,867,683,275,803,1170,8305,231
2022,malang - pagak,6,36,1949,2651,0,1284,718,183,740,3863,8149,294
2022,malang - bantur,6,50,1491,3590,0,1000,739,509,648,2158,8191,277
2022,malang - sumbermanjing wetan,5,121,1649,3431,0,4250,716,298,708,2511,7220,515
2022,malang - dampit,6,79,1458,3155,0,2562,668,163,911,2560,7780,413
2022,malang - ampelgading,5,96,1849,3747,0,6024,710,8,1567,789,7005,550
2022,malang - poncokusumo,5,63,1875,4357,0,5009,750,259,1398,277,7330,497
2022,malang - wajak,5,49,1943,4162,0,5689,678,183,2130,329,7095,542
2022,malang - turen,6,99,1255,2341,0,1301,900,79,1648,1304,8112,304
2022,malang - gondanglegi,5,80,1657,3205,0,3349,803,63,1696,1956,7576,464
2022,malang - kalipare,6,23,1138,2539,0,1987,718,284,1319,458,8404,188
2022,malang - sumberpucung,6,57,759,1908,0,4666,883,84,1435,2213,7959,356
2022,malang - kepanjen,6,76,960,1787,0,492,884,74,2324,828,8372,201
2022,malang - bululawang,6,107,1057,2380,0,3087,851,57,844,1607,7961,355
2022,malang - tajinan,6,74,1010,2274,0,1004,710,72,773,2089,8391,194
2022,malang - tumpang,6,68,1253,4016,0,685,737,50,2156,1152,8013,338
2022,malang - jabung,6,67,1516,3697,0,567,627,272,2218,1825,7781,412
2022,malang - pakis,6,136,896,1886,0,1166,855,70,1694,1239,8010,342
2022,malang - pakisaji,6,97,770,2171,0,864,860,60,1850,1186,8275,245
2022,malang - ngajum,6,43,2262,4388,0,844,767,6,1099,3041,7999,345
2022,malang - wagir,4,269,1013,1488,0,5930,806,129,1196,798,6531,588
2022,malang - dau,5,293,349,2158,0,2226,959,111,2480,933,6911,561
2022,malang - karang ploso,6,108,752,2149,0,4747,892,116,1372,537,7751,422
2022,malang - singosari,6,110,610,1690,0,1286,905,177,1526,1325,8277,244
2022,malang - lawang,5,167,709,2717,0,1265,858,121,2302,911,7639,450
2022,malang - pujon,5,232,1540,3250,0,524,784,81,694,2511,7333,496
2022,malang - ngantang,6,97,1237,2799,0,0,690,262,986,1444,8227,264
2022,malang - kasembon,6,38,1840,3426,0,3674,826,156,1207,1189,7872,381
2022,malang - gedangan,6,52,1825,2630,0,2493,688,257,832,1538,7984,350
2022,malang - tirtoyudo,5,108,2278,3145,0,5165,723,273,627,1232,7132,534
2022,malang - kromengan,6,39,697,1340,0,4020,785,85,1730,991,8183,280
2022,malang - wonosari,6,62,1442,4497,0,0,667,127,579,892,8385,196
2022,malang - pagelaran,5,77,1914,3260,0,3768,749,84,2296,1382,7300,501
2022,lumajang - tempursari,6,98,859,2810,0,2226,762,211,1290,1560,7947,360
2022,lumajang - pronojiwo,6,146,840,3734,0,1672,736,301,1378,477,7675,445
2022,lumajang - candipuro,6,40,1006,3423,249,1590,724,161,561,1416,8334,221
2022,lumajang - pasirian,6,40,1042,3591,0,2090,686,127,729,1737,8290,237
2022,lumajang - tempeh,6,49,1255,3470,0,645,772,65,925,1213,8500,144
2022,lumajang - kunir,6,49,1274,4072,0,1635,671,83,753,377,8293,235
2022,lumajang - yosowilangun,6,55,1355,3979,0,3516,766,101,1081,463,7925,367
2022,lumajang - rowokangkung,6,51,1163,2258,0,973,746,120,986,900,8539,129
2022,lumajang - tekung,6,54,1219,3899,0,1455,712,53,1237,813,8216,268
2022,lumajang - lumajang,6,105,1322,1799,0,3400,988,40,1186,1459,7946,361
2022,lumajang - pasrujambe,6,33,571,3756,0,1097,759,295,700,570,8696,86
2022,lumajang - senduro,4,441,662,3041,0,3208,744,285,545,806,5944,600
2022,lumajang - gucialit,3,328,950,6224,0,9070,841,204,589,1572,5341,604
2022,lumajang - padang,6,91,708,3695,214,0,727,91,513,1972,8360,207
